quick,0.0000882610,
light,0.0000901501,
leadership,0.0000911082,
earn,0.0000896316,
pound,0.0000908020,
basis,0.0000921089,
bright,0.0000902987,
operate,0.0000889797,
guest,0.0000889281,
sample,0.0000983522,
contribute,0.0000912386,
tiny,0.0000902259,
block,0.0000874059,
protection,0.0000889524,
settle,0.0000874090,
feed,0.0000863993,
collect,0.0000877698,
additional,0.0000902714,
while,0.0000896892,
highly,0.0000896134,
identity,0.0000944922,
title,0.0000885703,
mostly,0.0000854411,
lesson,0.0000867904,
faith,0.0000870542,
river,0.0000875151,
promote,0.0000899924,
living,0.0000871330,
present,0.0000929215,
count,0.0000874363,
unless,0.0000846224,
marry,0.0000870906,
tomorrow,0.0000912629,
technique,0.0000904442,
path,0.0000859444,
ear,0.0000897438,
shop,0.0000866873,
folk,0.0000870178,
order,0.0000847497,
principle,0.0000909991,
survive,0.0000839371,
lift,0.0000890069,
border,0.0000868298,
competition,0.0000871816,
jump,0.0000864296,
gather,0.0000838674,
limit,0.0000876334,
fit,0.0000845223,
claim,0.0000867480,
cry,0.0000900258,
equipment,0.0000849711,
worth,0.0000839523,
associate,0.0000921968,
critic,0.0000856412,
warm,0.0000867207,
aspect,0.0000893284,
result,0.0000894951,
insist,0.0000824908,
failure,0.0000856109,
annual,0.0000863295,
French,0.0000836582,
Christmas,0.0000850408,
comment,0.0000840281,
responsible,0.0000835945,
affair,0.0000831791,
approach,0.0000832306,
until,0.0000818904,
procedure,0.0000880670,
regular,0.0000826090,
spread,0.0000826757,
chairman,0.0000865994,
baseball,0.0000865721,
soft,0.0000848104,
ignore,0.0000819389,
egg,0.0000846497,
measure,0.0000867571,
belief,0.0000874605,
demonstrate,0.0000884490,
anybody,0.0000870360,
murder,0.0000859171,
gift,0.0000820208,
religion,0.0000855684,
review,0.0000853289,
editor,0.0000840948,
past,0.0000857443,
engage,0.0000854896,
coffee,0.0000859050,
document,0.0000892586,
speed,0.0000841130,
cross,0.0000834580,
influence,0.0000860748,
anyway,0.0000854168,
threaten,0.0000806169,
commit,0.0000816963,
female,0.0000847558,
youth,0.0000841585,
wave,0.0000813961,
move,0.0000810111,
afraid,0.0000840736,
quarter,0.0000822482,
background,0.0000815872,
native,0.0000849802,
broad,0.0000824483,
wonderful,0.0000833671,
deny,0.0000808837,
apparently,0.0000803925,
slightly,0.0000815265,
reaction,0.0000811748,
twice,0.0000802015,
suit,0.0000820693,
perspective,0.0000858838,
growing,0.0000814386,
blow,0.0000826393,
construction,0.0000822148,
kind,0.0000893708,
intelligence,0.0000835520,
destroy,0.0000793737,
cook,0.0000840675,
connection,0.0000805107,
charge,0.0000801469,
burn,0.0000807958,
shoe,0.0000817024,
view,0.0000826515,
grade,0.0000824089,
context,0.0000882762,
committee,0.0000809504,
hey,0.0000838674,
mistake,0.0000790795,
focus,0.0000813082,
smile,0.0000870178,
location,0.0000802409,
clothes,0.0000819692,
Indian,0.0000821724,
quiet,0.0000810565,
dress,0.0000808655,
promise,0.0000779880,
aware,0.0000773300,
neighbor,0.0000773118,
complete,0.0000779243,
drive,0.0000799680,
function,0.0000849347,
bone,0.0000796920,
active,0.0000803743,
extend,0.0000787430,
chief,0.0000802196,
average,0.0000805593,
combine,0.0000805653,
wine,0.0000809049,
below,0.0000811566,
cool,0.0000796830,
voter,0.0000841979,
mean,0.0000879063,
demand,0.0000764324,
learning,0.0000875363,
bus,0.0000783821,
hell,0.0000827121,
dangerous,0.0000763203,
remind,0.0000773967,
moral,0.0000818085,
United,0.0000800377,
category,0.0000825332,
relatively,0.0000802803,
victory,0.0000801166,
key,0.0000771268,
academic,0.0000855563,
visit,0.0000758048,
Internet,0.0000818176,
healthy,0.0000788643,
fire,0.0000769873,
negative,0.0000814052,
following,0.0000807867,
historical,0.0000826757,
medicine,0.0000773542,
tour,0.0000781729,
depend,0.0000770328,
photo,0.0000772966,
finding,0.0000856473,
grab,0.0000817206,
direct,0.0000788612,
classroom,0.0000834793,
contact,0.0000764658,
justice,0.0000769479,
participate,0.0000803531,
daily,0.0000763475,
fair,0.0000759988,
pair,0.0000766811,
famous,0.0000746859,
exercise,0.0000786368,
knee,0.0000785701,
flower,0.0000777514,
tape,0.0000780183,
hire,0.0000760261,
familiar,0.0000743342,
appropriate,0.0000795556,
supply,0.0000755622,
fully,0.0000753257,
cut,0.0000767963,
will,0.0000738369,
actor,0.0000753439,
birth,0.0000743342,
search,0.0000821330,
tie,0.0000740097,
democracy,0.0000789552,
eastern,0.0000761171,
primary,0.0000789674,
yesterday,0.0000794889,
circle,0.0000750012,
device,0.0000755561,
progress,0.0000747284,
next,0.0000779880,
front,0.0000739915,
bottom,0.0000747526,
island,0.0000737156,
exchange,0.0000752772,
clean,0.0000737581,
studio,0.0000750922,
train,0.0000727423,
lady,0.0000771268,
colleague,0.0000738945,
application,0.0000780334,
neck,0.0000779758,
lean,0.0000815538,
damage,0.0000732426,
plastic,0.0000744797,
tall,0.0000767266,
plate,0.0000745676,
hate,0.0000755652,
otherwise,0.0000721449,
writing,0.0000757896,
press,0.0000749436,
male,0.0000754197,
start,0.0000729879,
alive,0.0000733305,
expression,0.0000750407,
football,0.0000766265,
intend,0.0000714202,
attack,0.0000726847,
chicken,0.0000741826,
army,0.0000725573,
abuse,0.0000743918,
theater,0.0000741280,
shut,0.0000751165,
map,0.0000717598,
extra,0.0000727908,
session,0.0000728029,
danger,0.0000704803,
welcome,0.0000765355,
domestic,0.0000737217,
lots,0.0000720145,
literature,0.0000796071,
rain,0.0000731789,
desire,0.0000727544,
assessment,0.0000798012,
injury,0.0000725755,
respect,0.0000705712,
northern,0.0000721146,
nod,0.0000827273,
paint,0.0000728878,
fuel,0.0000725725,
leaf,0.0000729060,
direct,0.0000706440,
dry,0.0000721934,
Russian,0.0000719812,
instruction,0.0000763809,
fight,0.0000703802,
pool,0.0000707895,
climb,0.0000738854,
sweet,0.0000722965,
lead,0.0000706531,
engine,0.0000716113,
fourth,0.0000704287,
salt,0.0000749285,
expand,0.0000710048,
importance,0.0000756410,
metal,0.0000707016,
fat,0.0000753318,
ticket,0.0000724754,
software,0.0000726331,
disappear,0.0000709199,
corporate,0.0000716234,
strange,0.0000719963,
lip,0.0000765628,
reading,0.0000725270,
urban,0.0000724360,
mental,0.0000717113,
increasingly,0.0000713444,
lunch,0.0000704075,
educational,0.0000766599,
somewhere,0.0000713384,
farmer,0.0000697556,
above,0.0000723663,
sugar,0.0000737126,
planet,0.0000714596,
favorite,0.0000702225,
explore,0.0000719963,
obtain,0.0000744039,
enemy,0.0000685912,
greatest,0.0000687489,
complex,0.0000720176,
surround,0.0000678938,
athlete,0.0000723723,
invite,0.0000671873,
repeat,0.0000685942,
carefully,0.0000692462,
soul,0.0000688702,
scientific,0.0000718356,
impossible,0.0000674147,
panel,0.0000683122,
meaning,0.0000729666,
mom,0.0000711049,
married,0.0000677755,
alone,0.0000700618,
instrument,0.0000722601,
predict,0.0000695645,
weather,0.0000684851,
presidential,0.0000729454,
emotional,0.0000690521,
commitment,0.0000702013,
Supreme,0.0000724815,
bear,0.0000672843,
pocket,0.0000714991,
thin,0.0000703286,
temperature,0.0000700770,
surprise,0.0000675421,
poll,0.0000727999,
proposal,0.0000692249,
consequence,0.0000706713,
half,0.0000667961,
breath,0.0000747981,
sight,0.0000693705,
cover,0.0000676209,
balance,0.0000674450,
adopt,0.0000693765,
minority,0.0000702468,
straight,0.0000695251,
attempt,0.0000690066,
connect,0.0000670114,
works,0.0000688974,
teaching,0.0000739460,
belong,0.0000662716,
aid,0.0000686549,
advice,0.0000666172,
okay,0.0000735094,
photograph,0.0000667567,
empty,0.0000708471,
regional,0.0000702923,
trail,0.0000698314,
novel,0.0000678968,
code,0.0000667537,
somehow,0.0000675178,
organize,0.0000678877,
jury,0.0000729909,
breast,0.0000678059,
Iraqi,0.0000771571,
human,0.0000667749,
acknowledge,0.0000666567,
theme,0.0000682061,
storm,0.0000684123,
union,0.0000678604,
record,0.0000665232,
desk,0.0000711200,
fear,0.0000646857,
thanks,0.0000699254,
fruit,0.0000679241,
under,0.0000652558,
expensive,0.0000658167,
yellow,0.0000680788,
conclusion,0.0000698435,
prime,0.0000669356,
shadow,0.0000691431,
struggle,0.0000647979,
conclude,0.0000674572,
analyst,0.0000687155,
dance,0.0000660987,
limit,0.0000658410,
like,0.0000658683,
regulation,0.0000681606,
being,0.0000657834,
last,0.0000643401,
ring,0.0000663231,
largely,0.0000670023,
shift,0.0000646554,
revenue,0.0000680575,
mark,0.0000643916,
locate,0.0000662322,
county,0.0000687549,
appearance,0.0000641187,
package,0.0000656924,
difficulty,0.0000675815,
bridge,0.0000651830,
recommend,0.0000658198,
obvious,0.0000638337,
train,0.0000659987,
basically,0.0000705439,
e-mail,0.0000681242,
generate,0.0000673541,
anymore,0.0000660138,
propose,0.0000657713,
thinking,0.0000656864,
possibly,0.0000635335,
trend,0.0000663868,
visitor,0.0000651618,
loan,0.0000676906,
currently,0.0000656045,
comfortable,0.0000639823,
investor,0.0000679514,
but,0.0000635578,
profit,0.0000659623,
angry,0.0000651466,
crew,0.0000643977,
deep,0.0000649283,
accident,0.0000635669,
male,0.0000679150,
meal,0.0000653619,
hearing,0.0000653740,
traffic,0.0000645735,
muscle,0.0000664990,
notion,0.0000661048,
capture,0.0000637306,
prefer,0.0000635123,
truly,0.0000623904,
earth,0.0000647373,
Japanese,0.0000661018,
chest,0.0000682486,
search,0.0000635032,
thick,0.0000665020,
cash,0.0000647161,
museum,0.0000658440,
beauty,0.0000638579,
emergency,0.0000630574,
unique,0.0000649981,
feature,0.0000657318,
internal,0.0000667840,
ethnic,0.0000686246,
link,0.0000646918,
stress,0.0000661412,
content,0.0000661654,
select,0.0000655469,
root,0.0000629907,
nose,0.0000665202,
declare,0.0000623115,
outside,0.0000653619,
appreciate,0.0000630878,
actual,0.0000646493,
bottle,0.0000654013,
hardly,0.0000629392,
setting,0.0000667203,
launch,0.0000629695,
dress,0.0000647737,
file,0.0000631666,
sick,0.0000633910,
outcome,0.0000688944,
ad,0.0000638701,
defend,0.0000621902,
matter,0.0000622630,
judge,0.0000616141,
duty,0.0000612624,
sheet,0.0000630302,
ought,0.0000653498,
ensure,0.0000647100,
Catholic,0.0000632697,
extremely,0.0000615838,
extent,0.0000658804,
component,0.0000669659,
mix,0.0000625905,
long-term,0.0000631939,
slow,0.0000618688,
contrast,0.0000654377,
zone,0.0000620750,
wake,0.0000646766,
challenge,0.0000621902,
airport,0.0000633637,
chief,0.0000620174,
brown,0.0000642066,
standard,0.0000634243,
shirt,0.0000651497,
pilot,0.0000612260,
warn,0.0000606317,
ultimately,0.0000618173,
cat,0.0000640854,
contribution,0.0000634092,
capacity,0.0000639853,
ourselves,0.0000604194,
estate,0.0000626845,
guide,0.0000626026,
circumstance,0.0000615838,
snow,0.0000637094,
English,0.0000613564,
politician,0.0000617354,
steal,0.0000615414,
pursue,0.0000610562,
slip,0.0000643825,
percentage,0.0000629907,
meat,0.0000614655,
funny,0.0000618537,
neither,0.0000609470,
soil,0.0000634213,
influence,0.0000650344,
surgery,0.0000610016,
correct,0.0000625026,
Jewish,0.0000612381,
blame,0.0000600313,
estimate,0.0000620811,
due,0.0000641036,
basketball,0.0000635396,
late,0.0000598160,
golf,0.0000636123,
investigate,0.0000609986,
crazy,0.0000616899,
significantly,0.0000668234,
chain,0.0000596978,
address,0.0000593218,
branch,0.0000595310,
combination,0.0000607227,
just,0.0000609349,
frequently,0.0000621842,
governor,0.0000630756,
relief,0.0000591065,
user,0.0000627087,
dad,0.0000611411,
kick,0.0000609228,
part,0.0000603406,
manner,0.0000606802,
ancient,0.0000600920,
silence,0.0000641885,
rating,0.0000618961,
golden,0.0000601951,
motion,0.0000595795,
German,0.0000609349,
gender,0.0000672843,
solve,0.0000591308,
fee,0.0000614413,
landscape,0.0000611623,
used,0.0000580058,
bowl,0.0000626511,
equal,0.0000604983,
long,0.0000582999,
official,0.0000595158,
forth,0.0000592217,
frame,0.0000606923,
typical,0.0000598069,
except,0.0000594128,
conservative,0.0000599707,
eliminate,0.0000599555,
host,0.0000587912,
hall,0.0000613594,
trust,0.0000590731,
ocean,0.0000588882,
score,0.0000618294,
row,0.0000591853,
producer,0.0000596705,
afford,0.0000577178,
meanwhile,0.0000591399,
regime,0.0000639823,
division,0.0000599525,
confirm,0.0000586032,
fix,0.0000586699,
appeal,0.0000593127,
mirror,0.0000608894,
tooth,0.0000622054,
smart,0.0000587335,
length,0.0000595037,
entirely,0.0000578390,
rely,0.0000594734,
topic,0.0000625844,
complain,0.0000579209,
issue,0.0000585213,
variable,0.0000693401,
back,0.0000582575,
range,0.0000608470,
telephone,0.0000585546,
perception,0.0000639368,
attract,0.0000582090,
confidence,0.0000574752,
bedroom,0.0000618173,
secret,0.0000579907,
debt,0.0000591459,
rare,0.0000575449,
his,0.0000596220,
tank,0.0000580907,
nurse,0.0000587790,
coverage,0.0000591944,
opposition,0.0000601799,
aside,0.0000577814,
anywhere,0.0000575207,
bond,0.0000602072,
file,0.0000588730,
pleasure,0.0000579118,
master,0.0000572478,
era,0.0000582454,
requirement,0.0000617293,
check,0.0000568960,
stand,0.0000573387,
fun,0.0000575631,
expectation,0.0000594400,
wing,0.0000576965,
separate,0.0000578057,
now,0.0000579937,
clear,0.0000576511,
struggle,0.0000576541,
mean,0.0000600131,
somewhat,0.0000570082,
pour,0.0000585213,
stir,0.0000611714,
judgment,0.0000585668,
clean,0.0000569021,
except,0.0000571780,
beer,0.0000586699,
English,0.0000567596,
reference,0.0000593066,
tear,0.0000600950,
doubt,0.0000562229,
grant,0.0000563927,
seriously,0.0000555740,
account,0.0000588336,
minister,0.0000580786,
totally,0.0000567626,
hero,0.0000556346,
industrial,0.0000588639,
cloud,0.0000582605,
stretch,0.0000576541,
winner,0.0000582666,
volume,0.0000575783,
travel,0.0000565019,
seed,0.0000578512,
surprised,0.0000570719,
rest,0.0000573539,
fashion,0.0000560440,
pepper,0.0000613109,
separate,0.0000553405,
busy,0.0000560955,
intervention,0.0000637397,
copy,0.0000553193,
tip,0.0000572114,
below,0.0000556498,
cheap,0.0000557044,
aim,0.0000551677,
cite,0.0000576450,
welfare,0.0000593703,
vegetable,0.0000587123,
gray,0.0000588488,
dish,0.0000572690,
beach,0.0000559470,
improvement,0.0000575419,
everywhere,0.0000549615,
opening,0.0000547553,
overall,0.0000577056,
divide,0.0000556013,
initial,0.0000576692,
terrible,0.0000565777,
oppose,0.0000560470,
contemporary,0.0000585001,
route,0.0000555285,
multiple,0.0000591641,
essential,0.0000577026,
question,0.0000543490,
league,0.0000599343,
criminal,0.0000558651,
careful,0.0000542307,
core,0.0000563108,
upper,0.0000551738,
rush,0.0000562805,
necessarily,0.0000555922,
specifically,0.0000572265,
tired,0.0000563897,
rise,0.0000547462,
tie,0.0000539336,
employ,0.0000573448,
holiday,0.0000554861,
dance,0.0000553769,
vast,0.0000540822,
resolution,0.0000573751,
household,0.0000559439,
fewer,0.0000552556,
abortion,0.0000573842,
apart,0.0000541913,
witness,0.0000573691,
match,0.0000539366,
barely,0.0000561956,
sector,0.0000579239,
representative,0.0000551525,
lack,0.0000552314,
beneath,0.0000577541,
beside,0.0000604983,
black,0.0000559166,
incident,0.0000542156,
limited,0.0000561926,
proud,0.0000540973,
flow,0.0000560015,
faculty,0.0000609592,
increased,0.0000575631,
waste,0.0000578209,
merely,0.0000548645,
mass,0.0000549039,
emphasize,0.0000574085,
experiment,0.0000559136,
definitely,0.0000552283,
bomb,0.0000554406,
enormous,0.0000530088,
tone,0.0000544400,
liberal,0.0000552708,
massive,0.0000532180,
engineer,0.0000545522,
wheel,0.0000554770,
female,0.0000574054,
decline,0.0000547553,
invest,0.0000548220,
promise,0.0000525843,
cable,0.0000554194,
towards,0.0000555043,
expose,0.0000533090,
rural,0.0000565958,
AIDS,0.0000587760,
Jew,0.0000542550,
narrow,0.0000540943,
cream,0.0000559227,
secretary,0.0000543429,
gate,0.0000545764,
solid,0.0000535940,
hill,0.0000549767,
typically,0.0000553496,
noise,0.0000546522,
grass,0.0000550009,
unfortunately,0.0000530088,
hat,0.0000551798,
legislation,0.0000543793,
succeed,0.0000528299,
either,0.0000523265,
celebrate,0.0000528238,
achievement,0.0000576056,
fishing,0.0000548918,
drink,0.0000552677,
accuse,0.0000539063,
hand,0.0000552799,
useful,0.0000552010,
land,0.0000527632,
secret,0.0000524721,
reject,0.0000535364,
talent,0.0000529845,
taste,0.0000527874,
characteristic,0.0000594946,
milk,0.0000540094,
escape,0.0000521385,
cast,0.0000520415,
sentence,0.0000520385,
unusual,0.0000515382,
closely,0.0000522143,
convince,0.0000513896,
height,0.0000527692,
physician,0.0000536910,
assess,0.0000582787,
sleep,0.0000542216,
plenty,0.0000528966,
ride,0.0000535303,
virtually,0.0000528390,
first,0.0000525539,
addition,0.0000534909,
sharp,0.0000527692,
creative,0.0000533575,
lower,0.0000521719,
behind,0.0000525994,
approve,0.0000525448,
explanation,0.0000537062,
outside,0.0000509317,
gay,0.0000528450,
campus,0.0000531877,
proper,0.0000516200,
live,0.0000526540,
guilty,0.0000533544,
living,0.0000510106,
acquire,0.0000528663,
compete,0.0000523477,
technical,0.0000533484,
plus,0.0000521598,
mind,0.0000526934,
potential,0.0000531331,
immigrant,0.0000534120,
weak,0.0000504193,
illegal,0.0000523296,
hi,0.0000573387,
alternative,0.0000521446,
interaction,0.0000580483,
column,0.0000509711,
personality,0.0000513441,
signal,0.0000510469,
curriculum,0.0000581968,
list,0.0000515654,
honor,0.0000505951,
passenger,0.0000513441,
assistance,0.0000527480,
forever,0.0000512137,
fun,0.0000513411,
regard,0.0000512137,
Israeli,0.0000544794,
association,0.0000538487,
twenty,0.0000530361,
knock,0.0000519900,
review,0.0000512925,
wrap,0.0000517686,
lab,0.0000500251,
offer,0.0000503708,
display,0.0000509590,
criticism,0.0000516958,
asset,0.0000514775,
depression,0.0000514745,
spiritual,0.0000517716,
musical,0.0000513380,
journalist,0.0000511167,
prayer,0.0000494126,
suspect,0.0000491033,
scholar,0.0000530088,
warning,0.0000491367,
climate,0.0000521203,
cheese,0.0000528086,
observation,0.0000530633,
childhood,0.0000493277,
payment,0.0000506497,
sir,0.0000537698,
permit,0.0000508317,
cigarette,0.0000520324,
definition,0.0000530603,
priority,0.0000502919,
bread,0.0000505951,
creation,0.0000514472,
graduate,0.0000509499,
request,0.0000492458,
emotion,0.0000487031,
scream,0.0000525843,
dramatic,0.0000492216,
universe,0.0000503222,
gap,0.0000491700,
excellent,0.0000488001,
deeply,0.0000480542,
prosecutor,0.0000523356,
mark,0.0000484332,
green,0.0000508680,
lucky,0.0000501828,
drag,0.0000505921,
airline,0.0000520445,
library,0.0000494672,
agenda,0.0000498765,
recover,0.0000478662,
factory,0.0000492428,
selection,0.0000506558,
primarily,0.0000515927,
roof,0.0000500918,
unable,0.0000482149,
expense,0.0000493459,
initiative,0.0000498644,
diet,0.0000513441,
arrest,0.0000491367,
funding,0.0000493701,
therapy,0.0000495794,
wash,0.0000494672,
schedule,0.0000484756,
sad,0.0000490093,
brief,0.0000478177,
housing,0.0000497370,
post,0.0000475842,
purchase,0.0000487091,
existing,0.0000504981,
dark,0.0000511379,
steel,0.0000484605,
regarding,0.0000522143,
shout,0.0000522719,
remaining,0.0000484908,
visual,0.0000525054,
fairly,0.0000476084,
chip,0.0000490063,
violent,0.0000478025,
silent,0.0000509469,
suppose,0.0000502192,
self,0.0000506619,
bike,0.0000524751,
tea,0.0000496461,
perceive,0.0000520930,
comparison,0.0000509681,
settlement,0.0000490366,
layer,0.0000492731,
planning,0.0000498310,
far,0.0000485333,
description,0.0000497734,
later,0.0000477085,
slow,0.0000474022,
slide,0.0000509560,
widely,0.0000485151,
wedding,0.0000479966,
inform,0.0000476812,
portion,0.0000475357,
territory,0.0000480026,
immediate,0.0000475448,
opponent,0.0000479177,
abandon,0.0000464623,
link,0.0000477206,
mass,0.0000483301,
lake,0.0000480178,
transform,0.0000479541,
tension,0.0000473446,
display,0.0000472264,
leading,0.0000474993,
bother,0.0000481209,
consist,0.0000504799,
alcohol,0.0000481421,
enable,0.0000494035,
bend,0.0000493792,
saving,0.0000482634,
gain,0.0000479753,
desert,0.0000474629,
shall,0.0000485060,
error,0.0000484544,
release,0.0000471203,
cop,0.0000492064,
Arab,0.0000507346,
double,0.0000461894,
walk,0.0000473992,
sand,0.0000474780,
Spanish,0.0000470353,
rule,0.0000464228,
hit,0.0000478055,
print,0.0000474053,
preserve,0.0000470808,
passage,0.0000476115,
formal,0.0000487516,
transition,0.0000486909,
existence,0.0000484211,
album,0.0000481178,
participation,0.0000521143,
arrange,0.0000462652,
atmosphere,0.0000464228,
joint,0.0000468292,
reply,0.0000494611,
cycle,0.0000478328,
opposite,0.0000471627,
lock,0.0000473507,
whole,0.0000471748,
deserve,0.0000453131,
consistent,0.0000495278,
resistance,0.0000475630,
discovery,0.0000465684,
tear,0.0000472264,
exposure,0.0000484514,
pose,0.0000461803,
stream,0.0000466957,
sale,0.0000465472,
trust,0.0000459983,
benefit,0.0000467685,
pot,0.0000467170,
grand,0.0000474811,
mine,0.0000478904,
hello,0.0000503344,
coalition,0.0000476660,
tale,0.0000454950,
knife,0.0000478844,
resolve,0.0000462712,
racial,0.0000475660,
phase,0.0000486515,
present,0.0000462925,
joke,0.0000463440,
coat,0.0000485454,
Mexican,0.0000470414,
symptom,0.0000481694,
contact,0.0000465714,
manufacturer,0.0000477297,
philosophy,0.0000477449,
potato,0.0000471839,
interview,0.0000475660,
foundation,0.0000463107,
quote,0.0000467412,
online,0.0000480542,
pass,0.0000472992,
negotiation,0.0000475448,
good,0.0000462682,
urge,0.0000451615,
occasion,0.0000448522,
dust,0.0000469232,
breathe,0.0000479480,
elect,0.0000465441,
investigator,0.0000462652,
jacket,0.0000475811,
glad,0.0000471688,
ordinary,0.0000448037,
reduction,0.0000480966,
rarely,0.0000452160,
shift,0.0000458285,
pack,0.0000459953,
suicide,0.0000459225,
numerous,0.0000466624,
touch,0.0000452979,
substance,0.0000482391,
discipline,0.0000475569,
elsewhere,0.0000451311,
iron,0.0000456133,
practical,0.0000464016,
moreover,0.0000490093,
passion,0.0000443670,
volunteer,0.0000453555,
implement,0.0000488911,
essentially,0.0000455435,
gene,0.0000466260,
enforcement,0.0000456405,
vs,0.0000485242,
sauce,0.0000482209,
independence,0.0000462682,
marketing,0.0000462682,
priest,0.0000451463,
amazing,0.0000458589,
intense,0.0000438212,
advance,0.0000444064,
employer,0.0000450159,
shock,0.0000441214,
inspire,0.0000447885,
adjust,0.0000441608,
retire,0.0000454192,
sure,0.0000450402,
visible,0.0000445459,
kiss,0.0000489032,
illness,0.0000446520,
cap,0.0000444883,
habit,0.0000439698,
competitive,0.0000452949,
juice,0.0000466594,
congressional,0.0000452888,
involvement,0.0000474235,
dominate,0.0000447794,
previously,0.0000457618,
whenever,0.0000439183,
transfer,0.0000445308,
analyze,0.0000472628,
another,0.0000437879,
attach,0.0000441244,
for,0.0000442518,
Indian,0.0000455465,
disaster,0.0000445247,
parking,0.0000453919,
prospect,0.0000440304,
boss,0.0000442306,
complaint,0.0000441214,
championship,0.0000485393,
coach,0.0000482422,
exercise,0.0000447733,
fundamental,0.0000460863,
severe,0.0000442973,
enhance,0.0000466745,
mystery,0.0000430905,
impose,0.0000451220,
poverty,0.0000451524,
other,0.0000429510,
entry,0.0000444004,
fat,0.0000449553,
spending,0.0000453767,
king,0.0000438000,
evaluate,0.0000478480,
symbol,0.0000442579,
still,0.0000433846,
trade,0.0000443428,
maker,0.0000442275,
mood,0.0000431390,
accomplish,0.0000434361,
emphasis,0.0000465047,
illustrate,0.0000457588,
boot,0.0000455829,
monitor,0.0000439637,
Asian,0.0000450978,
entertainment,0.0000443155,
bean,0.0000454707,
evaluation,0.0000491609,
creature,0.0000450341,
commander,0.0000437394,
digital,0.0000456284,
arrangement,0.0000436726,
concentrate,0.0000429207,
total,0.0000441457,
usual,0.0000433755,
anger,0.0000431814,
psychological,0.0000462379,
heavily,0.0000423415,
peak,0.0000439092,
approximately,0.0000460044,
increasing,0.0000451372,
disorder,0.0000448158,
missile,0.0000459286,
equally,0.0000436302,
vary,0.0000453434,
wire,0.0000433907,
round,0.0000440850,
distribution,0.0000462379,
transportation,0.0000440153,
holy,0.0000427236,
ring,0.0000447460,
twin,0.0000443003,
command,0.0000425174,
commission,0.0000435756,
interpretation,0.0000473416,
breakfast,0.0000436545,
stop,0.0000428054,
strongly,0.0000438425,
engineering,0.0000450371,
luck,0.0000430147,
so-called,0.0000426478,
constant,0.0000426599,
race,0.0000431572,
clinic,0.0000424992,
veteran,0.0000435605,
smell,0.0000461318,
tablespoon,0.0000479207,
capable,0.0000422475,
nervous,0.0000427539,
tourist,0.0000421323,
light,0.0000446339,
toss,0.0000441639,
crucial,0.0000431602,
bury,0.0000425416,
pray,0.0000424689,
tomato,0.0000450705,
exception,0.0000428631,
butter,0.0000448158,
deficit,0.0000455071,
bathroom,0.0000446490,
objective,0.0000458073,
block,0.0000415046,
electronic,0.0000426235,
ally,0.0000425265,
journey,0.0000412348,
reputation,0.0000414834,
mixture,0.0000450462,
surely,0.0000421596,
tower,0.0000422930,
smoke,0.0000434422,
confront,0.0000417139,
pure,0.0000414531,
glance,0.0000485393,
dimension,0.0000453767,
toy,0.0000422536,
prisoner,0.0000422324,
fellow,0.0000411923,
smooth,0.0000428994,
nearby,0.0000419049,
peer,0.0000446884,
designer,0.0000430874,
personnel,0.0000427387,
shape,0.0000420231,
educator,0.0000468383,
relative,0.0000410589,
immigration,0.0000440456,
belt,0.0000419231,
teaspoon,0.0000478086,
birthday,0.0000417139,
implication,0.0000448491,
perfectly,0.0000414531,
coast,0.0000409801,
supporter,0.0000423597,
accompany,0.0000414379,
silver,0.0000425507,
teenager,0.0000412833,
recognition,0.0000432057,
retirement,0.0000423415,
flag,0.0000414046,
recovery,0.0000415501,
whisper,0.0000466442,
watch,0.0000424385,
gentleman,0.0000444155,
corn,0.0000416593,
moon,0.0000423264,
inner,0.0000410710,
junior,0.0000418351,
rather,0.0000412712,
throat,0.0000445156,
salary,0.0000421020,
swing,0.0000434119,
observer,0.0000418624,
due,0.0000401826,
straight,0.0000408557,
publication,0.0000425871,
pretty,0.0000423021,
crop,0.0000416411,
dig,0.0000413379,
strike,0.0000414986,
permanent,0.0000406010,
plant,0.0000410134,
phenomenon,0.0000427145,
anxiety,0.0000427175,
unlike,0.0000401705,
wet,0.0000423385,
literally,0.0000407072,
resist,0.0000404191,
convention,0.0000439577,
embrace,0.0000399734,
supply,0.0000406283,
assist,0.0000416866,
exhibition,0.0000424113,
construct,0.0000431602,
viewer,0.0000408709,
pan,0.0000428994,
consultant,0.0000413773,
soon,0.0000410771,
line,0.0000405495,
administrator,0.0000426265,
date,0.0000401189,
occasionally,0.0000403918,
mayor,0.0000421566,
consideration,0.0000425932,
CEO,0.0000423173,
secure,0.0000399673,
pink,0.0000419928,
smoke,0.0000407466,
estimate,0.0000415956,
buck,0.0000415198,
historic,0.0000409558,
poem,0.0000415471,
grandmother,0.0000414501,
bind,0.0000397490,
fifth,0.0000398733,
constantly,0.0000395185,
enterprise,0.0000410619,
favor,0.0000401311,
testing,0.0000416168,
stomach,0.0000419807,
apparent,0.0000407345,
weigh,0.0000395731,
install,0.0000411893,
sensitive,0.0000397672,
suggestion,0.0000398582,
mail,0.0000394913,
recipe,0.0000419655,
reasonable,0.0000398127,
preparation,0.0000410953,
wooden,0.0000409892,
elementary,0.0000419382,
concert,0.0000402372,
aggressive,0.0000399976,
FALSE,0.0000390273,
intention,0.0000400461,
channel,0.0000393427,
extreme,0.0000396125,
tube,0.0000405222,
drawing,0.0000405616,
protein,0.0000425598,
quit,0.0000395549,
